data_type;;;precip;precip;precip;precip;precip;precip;precip;precip_max;precip_max;precip_max;precip_max;precip_max;precip_max;precip_max;temp;temp;temp;temp;temp;temp;temp;wind;wind;wind;wind;wind;wind;wind;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max
attr;;;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100
region;date;elevation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3010;2020-05-15;0-300;0.8;2.1;4.3;7.3;11.0;18.1;24.7;4.2;6.5;9.9;13.4;17.783;22.12;24.5;-2.0;-0.3;0.8;1.5;2.4;3.4;4.9;0.0;4.0;4.0;9.0;9.0;16.0;16.0;0.0;83.55;311.5;574.5;872.75;1303.35;1726.0;0.0;0.0;22.0;50.0;75.0;122.0;228.0;0.0;0.0;66.0;91.5;120.0;191.65;228.0
3010;2020-05-15;300-600;0.8;2.1;4.3;7.3;11.0;18.1;24.7;4.2;6.5;9.9;13.4;17.783;22.12;24.5;-5.4;-3.0;-2.0;-1.2;-0.2;1.2;4.0;0.0;4.0;4.0;9.0;12.0;19.0;26.0;542.0;952.8;1373.25;1602.0;1805.0;2040.7;2316.0;0.0;0.0;22.0;50.0;75.0;122.0;228.0;0.0;0.0;66.0;91.5;120.0;191.65;228.0
3010;2020-05-15;600-900;0.8;2.1;4.3;7.3;11.0;18.1;24.7;4.2;6.5;9.9;13.4;17.783;22.12;24.5;-6.8;-5.0;-4.0;-3.3;-2.5;-1.2;1.3;0.0;4.0;4.0;9.0;12.0;19.0;26.0;1267.0;1561.4;1822.667;1993.0;2143.333;2322.2;2578.0;0.0;0.0;22.0;50.0;75.0;122.0;228.0;0.0;0.0;66.0;91.5;120.0;191.65;228.0
3010;2020-05-15;900-1200;0.8;2.1;4.3;7.3;11.0;18.1;24.7;4.2;6.5;9.9;13.4;17.783;22.12;24.5;-8.5;-6.7;-5.7;-5.1;-4.3;-3.3;-1.6;0.0;4.0;4.0;9.0;12.0;19.0;26.0;1534.0;1891.4;2078.333;2197.0;2338.333;2528.2;2674.0;0.0;0.0;22.0;50.0;75.0;122.0;228.0;0.0;0.0;66.0;91.5;120.0;191.65;228.0
3010;2020-05-15;1200-1500;0.8;2.1;4.3;7.3;11.0;18.1;24.7;4.2;6.5;9.9;13.4;17.783;22.12;24.5;-11.9;-9.4;-8.0;-7.05;-6.3;-5.2;-2.9;0.0;4.0;4.0;9.0;12.0;19.0;26.0;1974.0;2071.6;2241.25;2352.0;2511.583;2816.75;3540.0;0.0;0.0;22.0;50.0;75.0;122.0;228.0;0.0;0.0;66.0;91.5;120.0;191.65;228.0
3010;2020-05-16;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5;0.7;1.0;-2.1;0.6;2.1;3.4;4.8;6.5;8.8;0.0;0.0;0.0;4.0;4.0;9.0;16.0;0.0;62.4;280.667;546.0;840.583;1271.55;1695.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;5.0;6.0
3010;2020-05-16;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5;0.7;1.0;-4.8;-2.2;-0.7;0.5;1.9;3.8;7.5;0.0;0.0;4.0;4.0;9.0;12.0;16.0;518.0;924.2;1347.25;1577.5;1778.333;2014.85;2293.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;5.0;6.0
3010;2020-05-16;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5;0.7;1.0;-7.3;-4.3;-2.9;-1.8;-0.7;0.9;3.4;0.0;0.0;4.0;4.0;9.0;12.0;16.0;1243.0;1539.2;1808.667;1977.0;2122.667;2294.2;2514.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;5.0;6.0
3010;2020-05-16;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5;0.7;1.0;-8.1;-5.9;-4.7;-3.7;-2.7;-1.5;1.2;0.0;0.0;4.0;4.0;9.0;12.0;16.0;1522.0;1873.2;2058.333;2175.0;2308.0;2490.2;2618.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;5.0;6.0
3010;2020-05-16;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5;0.7;1.0;-11.7;-8.4;-6.8;-5.8;-4.8;-3.6;-1.0;0.0;0.0;4.0;4.0;9.0;12.0;16.0;1958.0;2053.9;2211.0;2318.0;2462.917;2761.05;3476.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;5.0;6.0
3010;2020-05-17;0-300;0.0;0.0;0.1;1.0;2.3;4.6;9.4;0.0;0.7;2.4;3.1;4.7;7.1;9.4;-2.3;0.0;1.1;1.9;2.7;4.6;8.6;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;46.5;256.417;524.0;820.0;1261.8;1692.0;0.0;0.0;0.0;4.0;12.0;27.0;59.0;0.0;0.0;7.417;16.0;24.583;35.0;50.0
3010;2020-05-17;300-600;0.0;0.0;0.1;1.0;2.3;4.6;9.4;0.0;0.7;2.4;3.1;4.7;7.1;9.4;-4.6;-2.4;-1.3;-0.5;0.5;2.0;7.4;0.0;0.0;0.0;0.0;0.0;4.0;4.0;497.0;903.6;1340.833;1574.0;1777.5;2009.7;2283.0;0.0;0.0;0.0;4.0;12.0;27.0;59.0;0.0;0.0;7.417;16.0;24.583;35.0;50.0
3010;2020-05-17;600-900;0.0;0.0;0.1;1.0;2.3;4.6;9.4;0.0;0.7;2.4;3.1;4.7;7.1;9.4;-6.6;-4.2;-3.0;-2.3;-1.6;-0.5;2.3;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1256.0;1543.4;1813.0;1974.0;2115.333;2280.6;2502.0;0.0;0.0;0.0;4.0;12.0;27.0;59.0;0.0;0.0;7.417;16.0;24.583;35.0;50.0
3010;2020-05-17;900-1200;0.0;0.0;0.1;1.0;2.3;4.6;9.4;0.0;0.7;2.4;3.1;4.7;7.1;9.4;-7.7;-5.7;-4.6;-3.9;-3.2;-2.3;-0.3;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1540.0;1869.6;2053.0;2166.0;2289.333;2470.8;2589.0;0.0;0.0;0.0;4.0;12.0;27.0;59.0;0.0;0.0;7.417;16.0;24.583;35.0;50.0
3010;2020-05-17;1200-1500;0.0;0.0;0.1;1.0;2.3;4.6;9.4;0.0;0.7;2.4;3.1;4.7;7.1;9.4;-10.2;-7.9;-6.6;-5.6;-4.8;-3.9;-1.5;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1969.0;2050.65;2210.417;2304.5;2448.167;2729.4;3438.0;0.0;0.0;0.0;4.0;12.0;27.0;59.0;0.0;0.0;7.417;16.0;24.583;35.0;50.0
3010;2020-05-18;0-300;0.0;0.0;0.0;0.0;0.2;0.5;1.2;0.0;0.0;0.0;0.3;0.4;0.6;1.1;-2.1;0.2;1.5;3.1;4.5;6.3;10.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;26.85;229.0;497.5;792.75;1239.7;1666.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2020-05-18;300-600;0.0;0.0;0.0;0.0;0.2;0.5;1.2;0.0;0.0;0.0;0.3;0.4;0.6;1.1;-5.0;-2.5;-1.0;0.1;1.5;3.5;8.2;0.0;0.0;0.0;0.0;0.0;4.0;4.0;475.0;876.5;1317.667;1557.0;1764.583;1994.85;2264.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2020-05-18;600-900;0.0;0.0;0.0;0.0;0.2;0.5;1.2;0.0;0.0;0.0;0.3;0.4;0.6;1.1;-7.5;-4.4;-3.1;-2.1;-1.0;0.6;3.9;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1234.0;1530.0;1805.667;1964.0;2098.333;2255.4;2470.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2020-05-18;900-1200;0.0;0.0;0.0;0.0;0.2;0.5;1.2;0.0;0.0;0.0;0.3;0.4;0.6;1.1;-8.0;-6.0;-4.8;-3.8;-3.0;-1.7;1.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1531.0;1857.0;2035.667;2146.0;2265.667;2440.6;2549.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2020-05-18;1200-1500;0.0;0.0;0.0;0.0;0.2;0.5;1.2;0.0;0.0;0.0;0.3;0.4;0.6;1.1;-10.2;-8.0;-6.7;-5.8;-4.9;-3.6;-0.5;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1955.0;2034.65;2188.417;2278.5;2413.25;2692.25;3393.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2020-05-19;0-300;0.0;0.0;0.0;0.3;1.0;2.9;14.6;0.0;0.0;0.3;1.1;2.183;6.7;14.6;-2.1;0.4;2.0;3.0;4.6;6.9;10.1;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;12.85;198.417;468.0;765.333;1217.3;1642.0;0.0;0.0;0.0;0.0;1.0;9.0;96.0;0.0;0.0;0.0;1.5;5.0;14.15;22.0
3010;2020-05-19;300-600;0.0;0.0;0.0;0.3;1.0;2.9;14.6;0.0;0.0;0.3;1.1;2.183;6.7;14.6;-3.9;-2.0;-0.6;0.3;1.6;3.8;8.6;0.0;0.0;0.0;0.0;0.0;0.0;4.0;453.0;850.5;1294.833;1541.5;1753.583;1987.0;2250.0;0.0;0.0;0.0;0.0;1.0;9.0;96.0;0.0;0.0;0.0;1.5;5.0;14.15;22.0
3010;2020-05-19;600-900;0.0;0.0;0.0;0.3;1.0;2.9;14.6;0.0;0.0;0.3;1.1;2.183;6.7;14.6;-5.9;-3.9;-2.5;-1.6;-0.8;0.7;4.7;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1211.0;1516.0;1799.0;1955.0;2084.667;2236.6;2441.0;0.0;0.0;0.0;0.0;1.0;9.0;96.0;0.0;0.0;0.0;1.5;5.0;14.15;22.0
3010;2020-05-19;900-1200;0.0;0.0;0.0;0.3;1.0;2.9;14.6;0.0;0.0;0.3;1.1;2.183;6.7;14.6;-7.7;-5.4;-4.2;-3.3;-2.5;-1.4;1.7;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1527.0;1851.4;2022.0;2132.0;2244.667;2417.2;2514.0;0.0;0.0;0.0;0.0;1.0;9.0;96.0;0.0;0.0;0.0;1.5;5.0;14.15;22.0
3010;2020-05-19;1200-1500;0.0;0.0;0.0;0.3;1.0;2.9;14.6;0.0;0.0;0.3;1.1;2.183;6.7;14.6;-10.3;-7.5;-6.1;-5.1;-4.2;-3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1949.0;2028.0;2173.417;2262.0;2382.5;2658.25;3350.0;0.0;0.0;0.0;0.0;1.0;9.0;96.0;0.0;0.0;0.0;1.5;5.0;14.15;22.0
3010;2020-05-20;0-300;0.0;0.0;0.0;0.0;0.0;0.4;3.2;0.0;0.0;0.0;0.2;0.5;0.92;1.0;-1.2;1.2;2.3;3.6;5.1;7.7;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9;170.0;437.0;735.0;1189.2;1614.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;4.0;8.0
3010;2020-05-20;300-600;0.0;0.0;0.0;0.0;0.0;0.4;3.2;0.0;0.0;0.0;0.2;0.5;0.92;1.0;-4.2;-1.4;-0.1;0.9;2.3;4.6;8.8;0.0;0.0;0.0;0.0;0.0;0.0;4.0;429.0;826.5;1269.417;1518.5;1732.75;1971.0;2234.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;4.0;8.0
3010;2020-05-20;600-900;0.0;0.0;0.0;0.0;0.0;0.4;3.2;0.0;0.0;0.0;0.2;0.5;0.92;1.0;-5.9;-3.4;-2.0;-1.1;-0.2;1.4;5.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1187.0;1492.2;1782.667;1943.0;2068.0;2217.6;2418.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;4.0;8.0
3010;2020-05-20;900-1200;0.0;0.0;0.0;0.0;0.0;0.4;3.2;0.0;0.0;0.0;0.2;0.5;0.92;1.0;-6.9;-4.8;-3.7;-2.9;-2.0;-0.8;1.9;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1509.0;1840.0;2006.667;2117.0;2226.333;2393.2;2483.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;4.0;8.0
3010;2020-05-20;1200-1500;0.0;0.0;0.0;0.0;0.0;0.4;3.2;0.0;0.0;0.0;0.2;0.5;0.92;1.0;-9.6;-7.1;-5.7;-4.7;-3.8;-2.6;0.7;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1934.0;2012.0;2152.833;2238.0;2352.75;2626.25;3311.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;4.0;8.0
3010;2020-05-21;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;-0.7;1.6;3.1;4.6;6.4;8.4;11.8;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.95;140.25;403.0;699.583;1159.2;1581.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-21;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;-3.5;-0.7;0.7;1.9;3.3;5.6;9.8;0.0;0.0;0.0;0.0;0.0;4.0;4.0;398.0;796.25;1238.0;1486.0;1703.583;1947.0;2214.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-21;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;-4.7;-2.6;-1.2;-0.2;0.9;2.7;6.9;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1159.0;1458.6;1756.0;1924.0;2050.0;2199.4;2394.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-21;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;-6.4;-4.2;-2.9;-1.9;-1.0;0.4;4.9;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1481.0;1822.2;1990.0;2097.0;2205.333;2369.2;2457.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-21;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;-9.1;-6.4;-4.9;-3.85;-2.8;-1.5;3.2;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1921.0;1992.6;2133.417;2216.5;2327.583;2595.25;3276.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-22;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5;2.4;4.8;6.6;8.5;11.1;15.2;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;109.417;364.0;657.583;1115.45;1545.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-22;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.8;0.6;3.1;4.8;6.1;8.4;13.2;0.0;0.0;0.0;0.0;4.0;4.0;9.0;359.0;756.7;1198.417;1445.5;1660.167;1903.85;2170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-22;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.5;-1.1;1.4;3.2;4.4;5.7;10.3;0.0;0.0;0.0;0.0;4.0;4.0;9.0;1120.0;1418.0;1712.667;1881.0;2005.0;2154.8;2344.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-22;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.5;-2.6;-0.1;1.9;3.0;4.2;7.2;0.0;0.0;0.0;0.0;4.0;4.0;9.0;1441.0;1786.4;1951.667;2059.0;2166.667;2324.2;2412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-22;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.1;-4.6;-1.9;0.3;1.6;3.0;5.6;0.0;0.0;0.0;0.0;4.0;4.0;9.0;1892.0;1970.0;2102.833;2181.0;2288.583;2562.4;3238.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-23;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.8;0.8;0.8;0.8;-0.6;5.2;7.6;9.8;12.8;15.7;19.6;0.0;0.0;0.0;4.0;4.0;4.0;12.0;0.0;0.0;68.833;300.5;600.0;1057.55;1493.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-23;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.8;0.8;0.8;0.8;1.3;4.5;6.1;7.5;9.4;12.8;18.1;0.0;0.0;4.0;4.0;4.0;9.0;12.0;303.0;703.2;1144.417;1395.5;1608.333;1850.7;2113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-23;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.8;0.8;0.8;0.8;1.1;3.5;4.8;5.8;6.9;9.0;17.1;0.0;0.0;4.0;4.0;4.0;9.0;12.0;1070.0;1365.4;1659.667;1825.0;1946.333;2093.6;2274.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-23;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.8;0.8;0.8;0.8;-0.2;2.3;3.6;4.4;5.2;6.5;16.7;0.0;0.0;4.0;4.0;4.0;9.0;12.0;1391.0;1728.8;1897.0;1998.0;2107.0;2259.4;2344.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-23;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.8;0.8;0.8;0.8;-3.1;0.1;1.5;2.6;3.6;5.0;9.4;0.0;0.0;4.0;4.0;4.0;9.0;12.0;1842.0;1924.3;2050.0;2125.0;2230.583;2506.05;3201.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-24;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.2;0.3;1.1;1.1;3.8;6.3;7.8;9.2;11.0;13.5;17.9;0.0;0.0;0.0;4.0;4.0;9.0;16.0;0.0;0.0;40.0;243.0;546.583;1007.65;1445.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-24;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.2;0.3;1.1;1.1;2.1;4.4;5.5;6.4;7.7;10.3;16.1;0.0;0.0;4.0;4.0;4.0;9.0;16.0;247.0;653.15;1096.25;1354.0;1561.167;1801.55;2061.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-24;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.2;0.3;1.1;1.1;0.6;2.7;3.7;4.5;5.3;6.9;12.0;0.0;0.0;4.0;4.0;4.0;9.0;16.0;1024.0;1318.0;1608.667;1775.0;1896.333;2038.6;2217.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-24;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.2;0.3;1.1;1.1;-1.1;1.0;2.1;2.9;3.7;4.8;7.5;0.0;0.0;4.0;4.0;4.0;9.0;16.0;1348.0;1680.2;1849.667;1949.0;2054.0;2206.6;2291.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-24;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.2;0.3;1.1;1.1;-4.3;-1.545;-0.1;1.0;2.0;3.3;6.8;0.0;0.0;4.0;4.0;4.0;9.0;16.0;1798.0;1892.05;2008.417;2086.0;2200.0;2480.35;3170.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-25;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8;5.9;7.5;9.2;11.4;14.2;18.9;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;16.0;187.0;491.583;953.95;1399.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-25;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;4.2;5.3;6.3;7.9;11.0;15.7;0.0;0.0;0.0;4.0;4.0;9.0;9.0;193.0;600.15;1048.417;1305.0;1516.0;1753.55;2011.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-25;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;2.8;3.6;4.4;5.4;7.6;12.7;0.0;0.0;0.0;4.0;4.0;9.0;9.0;978.0;1270.8;1559.667;1725.0;1851.0;1988.2;2157.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-25;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.3;1.5;2.3;2.9;3.7;5.1;9.9;0.0;0.0;0.0;4.0;4.0;9.0;9.0;1303.0;1635.8;1803.667;1900.0;2007.0;2154.2;2249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-25;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7;-0.5;0.6;1.3;2.1;3.2;8.2;0.0;0.0;0.0;4.0;4.0;9.0;9.0;1748.0;1846.65;1962.417;2053.5;2161.5;2456.35;3140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-26;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;0.2;0.2;3.2;6.1;7.8;9.5;11.7;14.0;17.6;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;3.0;138.5;435.583;901.65;1351.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-26;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;0.2;0.2;3.0;4.7;5.9;6.8;8.4;11.0;14.9;0.0;0.0;0.0;4.0;4.0;4.0;4.0;140.0;546.45;998.083;1256.0;1467.167;1703.85;1961.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-26;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;0.2;0.2;1.5;3.5;4.4;5.1;5.9;7.8;12.6;0.0;0.0;0.0;4.0;4.0;4.0;4.0;926.0;1226.4;1508.333;1678.0;1801.0;1936.6;2102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-26;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;0.2;0.2;-0.1;2.3;3.1;3.7;4.3;5.4;10.0;0.0;0.0;0.0;4.0;4.0;4.0;4.0;1256.0;1588.8;1753.667;1852.0;1954.333;2100.2;2195.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-26;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;0.2;0.2;-2.5;0.3;1.5;2.2;3.0;3.9;8.7;0.0;0.0;0.0;4.0;4.0;4.0;4.0;1703.0;1796.95;1913.25;2009.5;2115.5;2420.65;3116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2020-05-27;0-300;0.0;0.0;0.0;0.5;1.2;3.11;10.6;0.1;0.5;1.1;2.1;4.1;7.095;10.6;1.7;4.0;6.2;8.0;9.8;12.4;16.4;0.0;0.0;4.0;4.0;4.0;9.0;12.0;0.0;0.0;0.0;102.0;388.0;859.25;1309.0;0.0;0.0;0.0;0.0;2.0;18.0;87.0;0.0;0.0;0.0;4.0;20.0;53.0;87.0
3010;2020-05-27;300-600;0.0;0.0;0.0;0.5;1.2;3.11;10.6;0.1;0.5;1.1;2.1;4.1;7.095;10.6;-0.3;1.5;3.4;4.9;6.4;8.9;15.0;0.0;0.0;4.0;4.0;9.0;12.0;16.0;100.0;499.9;953.833;1216.5;1427.75;1663.85;1924.0;0.0;0.0;0.0;0.0;2.0;18.0;87.0;0.0;0.0;0.0;4.0;20.0;53.0;87.0
